2016,Ford,Mustang,N/A,68653,1FA6P8TH9G5334052,17450,N/A,$19950,4,4.6
2016,Subaru,WRX,N/A,66436,JF1VA2V61G9812110,19250,N/A,$23500,2,4.1
2016,Audi,A8,N/A,64840,WAU34AFD1GN002898,26400,26500,$27000,2,4.5
2016,Tesla,Model,N/A,55165,5YJSA1E28GF123577,30200,39900,$40100,1,4.7
2016,Audi,A3,N/A,61540,WAUB8GFF2G1047621,16800,N/A,N/A,3,4.2
2016,Dodge,Charger,N/A,90495,2C3CDXHG8GH350255,16850,N/A,N/A,2,4.1
2016,Audi,A3,N/A,69522,WAUE8GFF9G1005055,13900,N/A,N/A,5,4.7
2016,Volkswagen,Jetta,N/A,92072,3VW267AJ4GM210953,8775,N/A,N/A,2,4.2
2016,Honda,Odyssey,N/A,60691,5FNRL5H69GB099191,24800,N/A,$24700,1,4.6
2016,Lexus,ES,N/A,34095,JTHBK1GG8G2217675,26600,28000,$28000,2,4.4
2016,Honda,Fit,N/A,94250,JHMGK5H52GX003696,11450,N/A,$13200,2,4.6
2016,Lexus,IS,N/A,42773,JTHCM1D22G5012861,25700,26600,$27300,2,4.3
2016,Lexus,ES,N/A,55711,58ABK1GG0GU031395,24400,24000,$24000,1,4.3
2016,Honda,Odyssey,N/A,30327,5FNRL5H67GB110785,28400,N/A,N/A,1,4.1
2016,Ford,Focus,N/A,90183,N/A,7200,N/A,N/A,2,4.5
2016,Volkswagen,Beetle,N/A,58423,3VW517AT2GM823859,20400,24900,N/A,4,5
2016,Tesla,Model,N/A,93100,5YJSA1E28GF141447,Not Available,N/A,$37850,4,4.7
2016,Tesla,Model,N/A,59000,5YJSA1E29GF164073,Not Available,37000,$37500,1,4.8
2016,Porsche,Boxster,N/A,10868,WP0CC2A84GS152818,97200,101000,$103000,2,5
2016,Tesla,Model,N/A,55941,5YJSA1E4XGF168165,31600,N/A,$44990,1,4.7
2016,BMW,4,N/A,65684,WBA3R5C54GK373500,Not Available,N/A,$26800,0,4.9
2016,Bentley,Continental,N/A,14260,SCBFU7ZA0GC051335,Not Available,N/A,$132000,4,4.3
2016,Nissan,370Z,N/A,56590,JN1AZ4FH1GM910387,Not Available,27000,$28500,1,4.8
2016,Lexus,ES,N/A,59043,58ABK1GG0GU034815,24100,N/A,N/A,1,4.3
2016,Porsche,Cayman,N/A,17636,WP0AB2A81GK186225,74600,N/A,N/A,1,4.7
2016,Honda,Civic,N/A,33325,19XFC1F95GE205067,21800,N/A,N/A,1,4.8
2016,Mazda,Mazda3,N/A,63980,JM1BM1X34G1298172,14250,17500,$17500,2,4.4
2016,Ford,Mustang,N/A,67578,1FATP8FF8G5308930,26500,N/A,$31000,1,4.5
2016,Dodge,Challenger,N/A,33585,2C3CDZBTXGH149104,25100,N/A,$29995,2,4.5
2016,Ford,Fusion,N/A,29660,3FA6P0HD7GR254320,18150,19900,$21100,1,4.6
2016,Dodge,Challenger,N/A,67575,2C3CDZC90GH236108,42400,N/A,$48990,2,4.6
2016,Cadillac,XTS,N/A,65482,2G61R5S37G9194561,18400,23500,$24800,2,4.9
2016,Nissan,LEAF,N/A,44508,1N4BZ0CP2GC311239,9175,14000,$14500,2,5
2016,BMW,M4,N/A,34546,WBS3R9C54GK338958,40700,42900,$43300,4,4.2
2016,Chevrolet,Corvette,N/A,10272,1G1YU2D66G5602859,75900,N/A,$79995,1,4.9
2016,Honda,Accord,N/A,92033,1HGCR2F77GA242650,16700,N/A,N/A,3,4.1
2016,Ford,Transit,N/A,58628,NM0LE7F76G1269312,15100,N/A,$19500,2,4.1
2016,Buick,Cascada,N/A,29581,W04WT3N54GG044716,19400,22900,$24400,1,4.9
2016,Subaru,Impreza,N/A,63546,JF1GJAB69GH013592,13750,N/A,N/A,1,4.8
2016,BMW,3,N/A,92006,WBA8Z5C59GG502615,13450,N/A,N/A,1,4.3
2016,Chevrolet,Corvette,N/A,18264,1G1YN2D64G5603523,62200,N/A,$65500,3,4.8
2016,Tesla,Model,N/A,66226,5YJSA1E40GF151665,Not Available,N/A,N/A,2,4.8
2016,BMW,I3,N/A,60581,WBY1Z2C52GV556304,Not Available,15900,$16300,3,4.5
2016,Bentley,Continental,N/A,13235,SCBFH7ZA7GC057234,Not Available,N/A,$104500,4,4.6
2016,BMW,Z4,N/A,27405,WBALL5C59G5A21354,Not Available,N/A,$31900,2,4.6
2019,Audi,A5,N/A,2604,WAUYNGF52KN002593,42400,N/A,$49000,1,4.5
2021,Audi,S7,N/A,15516,WAUSFBF23MN072845,74200,N/A,N/A,1,4.9
2021,Acura,ILX,N/A,14363,19UDE2F74MA002080,26100,N/A,N/A,1,4.9
2021,Chrysler,300,N/A,42518,2C3CCABG0MH554634,28700,N/A,N/A,1,4.5
2021,Nissan,Versa,N/A,42988,3N1CN8EV4ML837167,16900,N/A,N/A,1,4.2
2021,Chevrolet,Malibu,N/A,26192,1G1ZD5ST2MF017460,22100,N/A,N/A,1,4.8
2021,Chevrolet,Camaro,N/A,27967,1G1FE1R76M0104699,35500,N/A,N/A,2,4.2
2021,Volkswagen,Jetta,N/A,13979,3VWC57BU6MM086132,20700,N/A,N/A,1,4.8
2021,Nissan,Maxima,N/A,40978,1N4AA6CV0MC501797,23100,N/A,N/A,1,4.2
2021,Nissan,Altima,N/A,30802,1N4BL4FW5MN352881,29100,N/A,N/A,1,4.9
2021,Nissan,Sentra,N/A,34679,3N1AB8CV4MY251803,21300,N/A,N/A,1,4.5
2021,Nissan,Sentra,N/A,26940,3N1AB8BV4MY292952,20500,N/A,N/A,1,4.5
2021,Nissan,Sentra,N/A,27166,3N1AB8CV8MY265011,21800,N/A,N/A,1,4.3
2021,Audi,A5,N/A,17986,WAUFACF51MA055615,38000,N/A,N/A,1,4.4
2021,Dodge,Charger,N/A,43089,2C3CDXHG0MH515243,29600,N/A,N/A,1,4.8
2021,Chrysler,Pacifica,N/A,65580,2C4RC1BG3MR519022,25700,N/A,N/A,1,4.2
2021,Audi,A5,N/A,12744,WAUWAGF5XMN002153,39300,N/A,$48000,1,4.3
2021,Porsche,911,N/A,29044,WP0AA2A96MS205553,101000,110000,$110500,1,4.6
2021,Honda,Accord,N/A,17795,1HGCV1F37MA099116,29700,N/A,N/A,1,4.4
2021,Honda,Accord,N/A,14758,1HGCV2F98MA013726,32500,N/A,N/A,2,4.4
2021,Dodge,Challenger,N/A,10657,2C3CDZBT7MH635560,37500,N/A,N/A,1,4.9
2021,Polestar,2,N/A,12647,LPSED3KA4ML018659,37900,37900,N/A,1,4.3
2021,Nissan,Altima,N/A,27734,1N4BL4EV8MN366993,26300,N/A,$26300,1,4.3
2021,Porsche,Taycan,N/A,10414,WP0AB2Y19MSA44924,93400,N/A,N/A,2,4.8
2021,Hyundai,Elantra,N/A,11604,5NPLM4AG5MH035887,23300,N/A,N/A,1,4.5
2021,Volkswagen,Passat,N/A,57540,1VWMA7A36MC009366,22200,N/A,N/A,1,4.1
2021,Honda,Accord,N/A,15608,1HGCV1F18MA041787,26800,N/A,N/A,1,4.1
2021,BMW,3,N/A,43813,3MW5R7J01M8C07380,31400,31800,$32300,1,4.2
2021,Chrysler,300,N/A,11778,2C3CCAAG4MH538096,29400,N/A,N/A,0,4.8
2021,Nissan,LEAF,N/A,16859,1N4BZ1CV6MC551300,26000,N/A,N/A,1,4.9
2021,Lexus,ES,N/A,17489,58ACZ1B18MU089317,39800,N/A,N/A,1,4.6
2021,Kia,K5,N/A,11166,5XXG14J25MG030571,24400,26500,$27000,1,4.1
2021,Hyundai,Ioniq,N/A,14729,KMHC65LC8MU261417,22800,20600,$22400,1,4.2
2021,Hyundai,Sonata,N/A,17064,KMHL34JJ1MA027030,28900,N/A,N/A,1,4.7
2021,Kia,Soul,N/A,16802,KNDJ23AU0M7739934,20600,N/A,N/A,1,5.0
2021,Honda,Accord,N/A,14912,1HGCV1F47MA119129,30500,N/A,N/A,1,4.1
2021,Volvo,S60,N/A,19399,7JR102TZ2MG109407,29400,N/A,N/A,1,4.5
2021,Chrysler,Pacifica,N/A,17375,2C4RC3PG4MR508437,49800,N/A,N/A,1,4.8
2021,Chrysler,Pacifica,N/A,43882,2C4RC1FG5MR557636,30700,N/A,N/A,1,4.7
2021,Nissan,Sentra,N/A,17838,3N1AB8DV8MY316036,23900,N/A,$24900,1,4.5
2021,Porsche,Taycan,N/A,13414,WP0AA2Y14MSA15480,72400,78100,$78600,1,4.4
2021,Audi,S7,N/A,13019,WAUSFBF20MN049586,74900,N/A,$87995,1,4.7
2021,Honda,Accord,N/A,15450,1HGCV1F1XMA090943,27400,26900,$26900,1,4.5
2021,Dodge,Challenger,N/A,31788,2C3CDZBT7MH593889,33400,32000,$32200,1,4.7
2021,Hyundai,Elantra,N/A,10826,5NPLM4AGXMH019149,23500,N/A,$24300,2,4.6
2021,Nissan,Altima,N/A,30870,1N4BL4BV1MN386703,21200,N/A,$23800,1,4.5
2021,Nissan,Altima,N/A,29935,1N4BL4BV4MN305421,21600,21600,$22700,1,4.9
2021,Honda,Odyssey,N/A,43398,5FNRL6H82MB038803,38900,N/A,$41500,1,4.6
2021,Chrysler,Voyager,N/A,61609,2C4RC1DG6MR538676,21900,N/A,$24500,1,4.1
2021,Audi,A7,N/A,11474,WAUU2AF28MN102498,60300,N/A,$63950,1,5.0
2021,Dodge,Challenger,N/A,12994,2C3CDZC93MH593701,66400,N/A,$69500,2,4.9
2021,Acura,TLX,N/A,15222,19UUB6F42MA005212,35600,36200,$36200,1,4.5
2021,Volkswagen,Jetta,N/A,43092,3VWC57BU5MM046513,18800,N/A,$21400,1,4.4
2021,Nissan,Maxima,N/A,31787,1N4AA6CV3MC505956,24000,N/A,$25000,2,4.5
2021,Ford,Mustang,N/A,10736,1FA6P8CF8M5138632,43200,43300,N/A,1,5
2021,Nissan,Altima,N/A,55292,1N4BL4CV2MN366040,21500,N/A,$22600,1,4.1
2021,Nissan,Altima,N/A,55228,1N4BL4CV6MN361262,22000,N/A,$27500,1,4.5
2021,Tesla,Model,N/A,11700,5YJSA1E29MF426878,65100,N/A,$75000,2,5.0
2021,Hyundai,Elantra,N/A,27330,5NPLL4AG4MH035687,18950,18900,$19900,1,4.3
2021,Ford,Mustang,N/A,41132,1FA6P8TH6M5103475,28800,N/A,$29400,1,4.4
2021,Dodge,Charger,N/A,42537,2C3CDXCT8MH584153,33300,N/A,$33500,1,4.4
2021,Nissan,Altima,N/A,55623,1N4BL4DV2MN356154,21800,22100,$22900,1,4.8
2021,Nissan,Versa,N/A,14972,3N1CN8FV6ML922798,20800,N/A,$21500,1,4.6
2021,Kia,Soul,N/A,31410,KNDJ23AU7M7131814,21400,22005,$22305,1,4.3
2021,Chevrolet,Corvette,N/A,13118,1G1YC3D48M5113303,85700,N/A,$92500,1,5
2021,Chevrolet,Malibu,N/A,59938,1G1ZD5ST9MF011056,19600,19700,$20300,1,4.4
2021,Acura,TLX,N/A,12918,19UUB6F6XMA009817,40200,N/A,$41200,1,4.7
2021,Chevrolet,Malibu,N/A,65480,1G1ZD5ST3MF028385,19750,20200,$21200,1,4.7
2021,Kia,K5,N/A,15168,5XXG64J2XMG057427,29500,N/A,$30900,2,4.2
2021,Hyundai,Sonata,N/A,59523,5NPEG4JA8MH128382,18850,19000,$19500,1,4.1
2021,Hyundai,Elantra,N/A,12549,5NPLM4AGXMH022181,23300,N/A,$24400,1,4.6
2021,BMW,M2,N/A,44668,WBS2U7C02M7H10513,54200,N/A,$56500,1,4.6
2021,Ford,Transit,N/A,25933,1FTBR1Y80MKA59333,41200,41300,$41500,1,4.5
2021,Honda,Odyssey,N/A,28724,5FNRL6H80MB008215,40700,N/A,N/A,1,4.9
2021,Ram,ProMaster,N/A,33724,ZFBHRFAB6M6V75480,27100,N/A,$29000,1,4.6
2021,Hyundai,Elantra,N/A,13105,5NPLM4AG0MH003462,23000,N/A,$23550,1,4.3
2021,BMW,M3,N/A,29671,WBS53AY0XMFL46916,68500,N/A,$75900,2,5
2021,Dodge,Challenger,N/A,43148,2C3CDZAG9MH627237,26000,28500,$29000,1,4.9
2021,Nissan,Sentra,N/A,17263,3N1AB8CV7MY228970,23400,N/A,N/A,1,4.9
2021,Chevrolet,Malibu,N/A,60344,1G1ZD5STXMF020574,19700,N/A,N/A,1,4.5
2021,Kia,Forte,N/A,30246,3KPF34AD4ME317948,21800,N/A,N/A,1,4.6
2021,Chevrolet,Bolt,N/A,16156,1G1FY6S02M4100515,24300,N/A,N/A,2,4.7
2021,Dodge,Charger,N/A,42622,2C3CDXBG5MH638593,25700,N/A,N/A,1,4.1
2021,Kia,Forte,N/A,28943,3KPF24ADXME315494,19900,N/A,N/A,1,4.6
2021,Ford,Transit,N/A,40032,1FTBR1Y84MKA35701,40600,N/A,$45000,1,4.4
2021,Ford,Mustang,N/A,34673,1FATP8UHXM5113590,28500,N/A,$29500,1,4.5
2021,Kia,Forte,N/A,43135,3KPF24AD9ME340368,18300,19000,$19200,2,4.1
2021,Audi,RS,N/A,16927,WUAPCBF23MN902146,102000,N/A,$113900,1,4.7
2021,Ram,ProMaster,N/A,27640,ZFBHRFAB5M6V75986,28000,N/A,$32990,1,4.3
2021,Chrysler,300,N/A,43619,2C3CCABG0MH541429,28600,N/A,N/A,1,4.5
2021,Nissan,Sentra,N/A,42812,3N1AB8CV6MY248529,20600,N/A,N/A,1,4.6
2021,Kia,Forte,N/A,90353,3KPF24AD9ME327622,14750,15600,$15900,1,4.1
2021,Porsche,Taycan,N/A,11657,WP0AB2Y17MSA42928,93100,94400,$95500,1,5
2021,Nissan,Sentra,N/A,34006,3N1AB8CV1MY234490,21500,21600,$21900,1,4.6
2021,Nissan,Sentra,N/A,34006,3N1AB8CV1MY234490,21500,N/A,N/A,1,4.6
2021,Ford,Mustang,N/A,43231,1FATP8FF1M5132024,38100,N/A,N/A,1,4.1
2021,Karma,Revero,N/A,10584,50GK43SB6MA000195,Not Available,N/A,$95000,2,4.6
2021,Audi,S5,N/A,17348,WAUP4AF51MA063181,53400,52900,N/A,1,4.7
2021,Aston,Martin,N/A,11207,SCFRMFAW5MGL10418,Not Available,N/A,$165000,1,4.8
2021,BMW,2,N/A,15510,WBA2M7C09M7G83640,Not Available,36800,$37800,1,4.7
2021,Porsche,Panamera,N/A,12127,WP0CF2A74ML197133,Not Available,N/A,$162996,2,5
2021,Kia,Sedona,N/A,90775,KNDMC5C14M6665299,Not Available,N/A,$28800,1,4.3
2021,Porsche,Panamera,N/A,19808,WP0AJ2A72ML119861,72300,85000,N/A,2,4.7
2019,Aston,Martin,N/A,4301,SCFRMFEV8KGL08001,Not Available,149520,N/A,2,5
2021,BMW,7,N/A,19760,WBA7U2C17MCF96344,Not Available,N/A,N/A,1,4.1
2021,Kia,Forte,N/A,13663,3KPF24AD5ME379183,21200,N/A,N/A,1,4.9
2021,Kia,Forte,N/A,15048,3KPF24AD1ME363658,20600,N/A,N/A,1,4.3
2021,Dodge,Charger,N/A,17656,2C3CDXCTXMH594750,37300,N/A,N/A,1,4.7
2021,Ford,Mustang,N/A,40520,1FA6P8TH0M5103696,28900,N/A,N/A,1,4.5
2021,Hyundai,Ioniq,N/A,25672,KMHC65LC5MU245790,22100,N/A,N/A,1,4.3
2021,INFINITI,Q50,N/A,26629,JN1FV7DP5MM850185,39500,N/A,N/A,1,4.1
2021,Ford,Mustang,N/A,11507,1FATP8UH7M5123705,29800,N/A,N/A,1,4.9
2021,Maserati,Ghibli,N/A,19999,ZAM57YSA1M1368429,51100,N/A,N/A,1,4.5
2021,Chevrolet,Spark,N/A,18873,KL8CD6SA2MC216505,15900,N/A,$18300,1,4.6
2021,Kia,Soul,N/A,12915,KNDJ22AU5M7138349,20800,N/A,$21500,1,4.7
2021,Kia,Forte,N/A,34841,3KPF24AD7ME327859,19450,N/A,$20900,1,4.6
2021,Dodge,Challenger,N/A,28165,2C3CDZJG0MH681316,29700,N/A,$31500,1,4.1
2021,Kia,Forte,N/A,42942,3KPF24AD2ME331852,18650,N/A,$20300,1,4.4
2021,Hyundai,Elantra,N/A,29034,5NPLN4AG4MH028975,21200,N/A,$22500,1,4.3
2021,Ford,Mustang,N/A,62027,1FATP8UH9M5103990,27000,28000,$28500,1,4.5
2021,Kia,K5,N/A,16526,5XXG64J23MG049279,30900,31993,$31993,1,4.6
2021,Lexus,ES,N/A,17489,58ACZ1B18MU089317,39800,N/A,$40500,1,4.6
2021,Ford,Mustang,N/A,41643,1FA6P8TH4M5104611,28800,26800,$28500,1,4.4
2021,Chevrolet,Camaro,N/A,62418,1G1FB1RS3M0102454,20700,N/A,$25900,1,4.2
2021,Volkswagen,Arteon,N/A,12545,WVWHR7AN8ME011543,31200,32000,N/A,1,5
2021,Honda,Civic,N/A,40444,19XFC2F86ME004044,24400,25500,$25500,1,4.4
2021,Honda,Civic,N/A,15426,SHHFK7H68MU414428,26700,26300,$27300,2,4.8
2021,Chevrolet,Malibu,N/A,28520,1G1ZD5ST4MF005665,21200,N/A,$20500,1,4.3
2021,Nissan,Altima,N/A,67932,1N4BL4DV6MN360160,20300,N/A,$21000,1,4.1
2021,Honda,Accord,N/A,16866,1HGCV1F45MA062607,30900,N/A,$30750,1,4.5
2021,Nissan,Sentra,N/A,30599,3N1AB8CV3MY283870,21800,N/A,$22600,1,4.6
2021,Dodge,Charger,N/A,19579,2C3CDXBG3MH628435,27600,27100,$27300,1,4.4
2021,Chrysler,Pacifica,N/A,58250,2C4RC1BG7MR532582,27300,28900,$28900,1,4.4
2021,Chevrolet,Camaro,N/A,16353,1G1FF1R77M0100271,37800,37000,$38500,1,4.9
2021,Chrysler,Pacifica,N/A,67127,2C4RC1BG5MR547145,25700,N/A,$27500,1,4.3
2021,Nissan,Altima,N/A,32287,1N4BL4BV2MN304865,21100,21100,$22200,1,4.5
2021,MINI,HARDTOP,N/A,16362,WMWXR5C05M2P15442,24800,27000,$27300,2,4.9
2021,Nissan,Altima,N/A,43870,1N4BL4BV0MN325455,20900,20900,$22500,1,4.9
2021,BMW,M3,N/A,10325,WBS53AY01MFL38204,71800,N/A,$76999,1,5
2021,Hyundai,Elantra,N/A,34868,5NPLM4AG6MH025112,20500,21400,$23300,1,4.3
2021,Chevrolet,Malibu,N/A,12667,1G1ZG5ST8MF045920,22500,N/A,$22500,1,4.1
2021,Dodge,Charger,N/A,18384,2C3CDXCT1MH522058,37000,37500,$39000,1,4.4
2021,Nissan,Altima,N/A,69154,1N4BL4DV3MN339654,20700,N/A,$22800,1,4.5
2021,Porsche,Taycan,N/A,11749,WP0AC2Y1XMSA62412,128000,N/A,N/A,1,4.3
2021,Nissan,Altima,N/A,14558,1N4BL4CW7MN400885,25700,N/A,N/A,1,4.1
2021,Kia,Soul,N/A,42354,KNDJ23AU6M7146997,18450,N/A,$20000,1,4.4
2021,Nissan,Altima,N/A,44740,1N4BL4CV8MN366382,23000,N/A,$24600,1,4.5
2021,Dodge,Challenger,N/A,28272,2C3CDZAG7MH677229,27200,N/A,N/A,1,4.1
2021,Nissan,Altima,N/A,41510,1N4BL4BV9MN373343,20300,N/A,$20400,1,4.2
2021,Kia,Forte,N/A,30033,3KPF24AD8ME334299,19800,N/A,N/A,1,4.6
2021,Kia,Forte,N/A,17676,3KPF34AD8ME277387,22400,N/A,N/A,1,4.1
2021,Kia,Rio,N/A,19101,3KPA24AD9ME412406,18200,N/A,N/A,1,4.3
2021,Nissan,Altima,N/A,62110,1N4BL4BV8MN351155,19650,N/A,$22300,2,4.5
2021,Tesla,Model,N/A,60241,5YJSA1E23MF426228,58100,N/A,$59500,1,4.8
2021,Honda,Accord,N/A,12048,1HGCV1F33MA020413,30300,N/A,$31900,1,4.5
2021,Audi,A4,N/A,12138,WAUEAAF44MA015293,34500,36200,$40500,1,4.9
2021,Chevrolet,Malibu,N/A,62213,1G1ZD5ST2MF060812,19450,19900,N/A,1,4.4
2021,Ford,Mustang,N/A,32018,1FA6P8CF3M5124945,39200,37000,$39000,3,4.5
2021,Dodge,Challenger,N/A,26405,2C3CDZFJ6MH538911,49400,N/A,$53000,2,4.9
2021,Honda,Accord,N/A,33483,1HGCV1F37MA016414,28500,27900,$29500,1,4.7
2021,BMW,8,N/A,18914,WBAFY4C07MCF39323,79100,N/A,$87900,2,4.9
2021,Hyundai,Sonata,N/A,57728,5NPEG4JA6MH079411,19150,19500,$19800,1,4.3
2021,Dodge,Charger,N/A,40617,2C3CDXCT9MH522079,33100,N/A,$33500,1,4.1
2021,Kia,Soul,N/A,42154,KNDJ23AU4M7794709,18100,N/A,$19500,1,4.1
2021,Audi,A7,N/A,19925,WAUU2AF21MN037381,57200,N/A,$59600,1,4.6
2021,Dodge,Charger,N/A,18869,2C3CDXHG6MH619705,33000,N/A,$36400,1,4.7
2021,Nissan,Altima,N/A,41192,1N4BL4BV9MN356252,20600,20300,$22000,1,4.4
2021,Nissan,Altima,N/A,40568,1N4BL4DV1MN363922,22500,N/A,$22900,1,4.6
2021,Audi,A5,N/A,17351,WAUTAAF50MA048906,37900,43900,N/A,1,5
2021,Nissan,Sentra,N/A,41103,3N1AB8BV5MY254811,19500,N/A,N/A,1,4.5
2021,Nissan,LEAF,N/A,16466,1N4AZ1CV1MC551023,22700,N/A,N/A,1,4.8
2021,Nissan,Altima,N/A,16511,1N4BL4FW7MN354597,29800,N/A,N/A,1,4.3
2021,Hyundai,Sonata,N/A,42850,5NPEG4JA4MH113538,19700,N/A,N/A,1,4.1
2021,Audi,A4,N/A,28561,WAUABAF43MA042562,29900,N/A,N/A,1,4.8
2021,Nissan,Sentra,N/A,19563,3N1AB8DVXMY209425,23800,N/A,N/A,1,4.5
2021,Polestar,2,N/A,15201,LPSED3KA2ML017638,37500,37600,N/A,1,4.7
2021,Kia,Forte,N/A,34854,3KPF24ADXME362783,18900,N/A,N/A,1,4.1
2021,Chrysler,Pacifica,N/A,32577,2C4RC1S72MR517813,37200,N/A,N/A,1,4.1
2021,Tesla,Model,N/A,11783,5YJ3E1EC7MF020325,42800,N/A,N/A,1,4.4
2021,Nissan,Altima,N/A,29047,1N4AL4CV8MN346919,26000,N/A,N/A,1,4.5
2021,Nissan,Altima,N/A,30807,1N4BL4DV4MN357712,22800,N/A,N/A,1,4.3
2021,Nissan,Sentra,N/A,16981,3N1AB8CV4MY309330,23100,N/A,N/A,1,4.5
2021,Honda,Civic,N/A,43153,19XFC2F8XME202884,24000,N/A,N/A,1,4.1
2021,Maserati,Ghibli,N/A,13713,ZAM57ZSA3M1366574,Not Available,N/A,N/A,1,4.9
2021,Chevrolet,Camaro,N/A,12930,1G1FF1R79M0101048,38500,N/A,N/A,1,4.8
2021,Tesla,Model,N/A,13562,5YJ3E1EA6MF019049,36200,N/A,$36975,2,4.6
2021,Chevrolet,Malibu,N/A,25702,1G1ZD5ST0MF062932,21800,21990,$22480,1,4.6
2021,Porsche,911,N/A,12759,WP0AB2A92MS222315,Not Available,N/A,$138000,2,4.9
2021,Nissan,Maxima,N/A,18852,1N4AA6DV9MC512666,Not Available,28700,$29500,1,4.7
2021,Lexus,RC,N/A,15292,JTHSZ5DC0M5010938,Not Available,47300,$47500,1,5
2021,Honda,Accord,N/A,13222km,1HGCV1F26MA801207,Not Available,N/A,N/A,0,4.9
2021,Tesla,Model,N/A,18194,5YJ3E1EA5MF859291,35400,45500,$46000,1,4.4
2021,BMW,3,N/A,41371,3MW5P9J09M8C12389,33800,N/A,$38500,1,4.3
2021,Dodge,Challenger,N/A,19845,2C3CDZBT4MH563653,35600,N/A,N/A,1,4.4
2021,Hyundai,Sonata,N/A,15067,5NPEJ4J23MH097911,27000,N/A,N/A,1,4.1
2021,Dodge,Charger,N/A,60350,2C3CDXBG6MH535120,24700,N/A,N/A,1,4.3
2021,Hyundai,Sonata,N/A,30503,5NPEL4JA0MH129859,23200,N/A,N/A,1,4.2
2021,Dodge,Challenger,N/A,32078,2C3CDZJG1MH681325,29600,N/A,N/A,1,4.6
2021,Audi,A5,N/A,19105,WAUDACF50MA017350,35000,N/A,N/A,1,4.4
2021,Ram,ProMaster,N/A,33724,ZFBHRFAB6M6V75480,27100,N/A,N/A,1,4.6
2021,Volkswagen,Arteon,N/A,32681,WVWSR7AN4ME006989,30600,N/A,N/A,1,4.2
2021,Chevrolet,Malibu,N/A,40606,1G1ZD5ST9MF078045,20600,N/A,N/A,0,4.4
2021,Kia,Forte,N/A,43006,3KPF24AD3ME321136,18500,N/A,N/A,1,4.3
2021,Ford,Mustang,N/A,10347,1FATP8UH8M5123681,29900,N/A,N/A,1,4.7
2021,Chrysler,300,N/A,14913,2C3CCAAG5MH505124,28100,N/A,$30700,1,4.6
2021,Kia,Forte,N/A,43821,3KPF24AD2ME350661,18250,18600,$18900,1,4.1
2021,BMW,3,N/A,41571,3MW5R1J05M8B72002,31300,N/A,$34200,0,4.5
2021,Nissan,LEAF,N/A,15677,1N4BZ1DV3MC555545,24800,25995,$27995,1,4.4
2021,INFINITI,Q50,N/A,11294,JN1EV7BR6MM756221,34800,36400,$36800,2,4.9
2021,Dodge,Charger,N/A,28919,2C3CDXHG3MH653181,31400,N/A,$35000,1,4.4
2021,Chrysler,Pacifica,N/A,59872,2C4RC1L75MR580614,29900,N/A,$33400,1,4.3
2021,Kia,K5,N/A,31527,5XXG64J26MG073365,27900,N/A,N/A,1,4.2
2021,Alfa,Romeo,N/A,14049,ZARFAMAN4M7648842,29400,32900,N/A,1,4.8
2021,Dodge,Challenger,N/A,12262,2C3CDZFJ0MH641659,46300,N/A,$46200,1,4.7
2021,Dodge,Charger,N/A,27964,2C3CDXHG5MH659354,31700,N/A,$35300,1,4.5
2021,Chrysler,300,N/A,34378,2C3CCABG4MH525766,29300,N/A,$30000,1,4.4
2021,Chrysler,300,N/A,57200,2C3CCABGXMH589049,26600,N/A,$27000,1,4.3
2021,Ford,Transit,N/A,59573,1FTBR1Y85MKA42558,39600,40600,$43000,1,4.2
2021,Dodge,Charger,N/A,18999,2C3CDXBG8MH677792,27800,N/A,$28900,1,4.6
2021,Ford,Mustang,N/A,12558,1FA6P8CF1M5156132,42900,N/A,$44000,1,4.9
2021,BMW,3,N/A,13257,3MW5R1J04M8C01019,34600,34500,$35500,1,4.3
2021,Ford,Mustang,N/A,43047,1FATP8UH0M5107345,28000,N/A,$27900,1,4.3
2021,Nissan,Versa,N/A,17007,3N1CN8DV5ML925792,17500,N/A,$19600,1,4.6
2021,Kia,Soul,N/A,43434,KNDJ23AU6M7777930,18500,N/A,$21000,1,4.5
2021,Nissan,Versa,N/A,43396,3N1CN8EV4ML849920,17100,16900,$17800,2,4.4
2021,Hyundai,Elantra,N/A,34084,KMHLM4AG0MU119035,20900,N/A,$23400,1,4.8
2021,Dodge,Charger,N/A,66712,2C3CDXGJ0MH595382,43800,N/A,$51600,1,4.9
2021,Acura,TLX,N/A,19583,19UUB6F61MA001539,39600,41700,$41700,1,4.8
2021,Nissan,Altima,N/A,18600,1N4BL4DV6MN345304,23800,N/A,$25800,1,4.6
2021,Kia,Forte,N/A,25623,3KPF44AC1ME314347,23300,25999,$25999,1,4.9
2021,Lexus,ES,N/A,14697,58ADZ1B11MU083752,39900,N/A,$40900,1,4.5
2021,Porsche,Taycan,N/A,19257,WP0AA2Y12MSA16580,71400,N/A,$95000,1,4.8
2021,Chrysler,300,N/A,30277,2C3CCABG4MH550022,29800,29900,$30900,1,4.4
2021,Ford,Mustang,N/A,56771,1FATP8UH6M5105955,27000,N/A,$29500,1,4.1
2021,Kia,Forte,N/A,41371,3KPF24AD1ME364566,18850,19300,N/A,1,4.5
2021,BMW,8,N/A,12549,WBAGV8C04MCF25674,70500,N/A,$73500,0,4.9
2021,Chevrolet,Malibu,N/A,26192,1G1ZD5ST2MF017460,22100,N/A,$23900,1,4.8
